Company id,Company Legal Name,DBA Names,State,# of active Licenses,# of Pending Licenses,Primary Business Types,licenses_1_list_licenseNumber,Company emails,Company Phone,Websites,Social Sites,Establishment Address
d05067c5-c43b-449e-9af4-668526f8ac76,Rmc Nm Inc,Rocky Mountain Cannabis - Alamogordo,NM,1,0,Retailer,CCD-2022-0181-006,help@rockymountaincannabis.com,+15754952675,https://rockymountaincannabis.com,"https://twitter.com/rmcdispensaries, https://linkedin.com/company/rocky-mountain-cannabis, https://instagram.com/rmcdispensaries, https://facebook.com/rmcdispensaries, https://crunchbase.com/organization/rocky-mountain-cannabis, https://youtube.com/channel/UC93edAfbCVq4i9Rm-6soVZQ, https://rockymountaincannabis.com/dinosaur-online-menu","1300 S White Sands Blvd suite c, Alamogordo, NM 88310, USA"
d05d9357-5b9e-4772-aff1-f5e98ff36457,Rmc Nm Inc,Rocky Mountain Cannabis - Anthony,NM,3,0,"Product Manufacturer, Distributor, Transporter, Retailer",CCD-2022-0516,help@rockymountaincannabis.com,+15758826110,https://rockymountaincannabis.com/rmclocations/anthony?pin=1,"https://instagram.com/rmcdispensaries, https://facebook.com/RMCDispensaries, https://youtube.com/channel/UC93edAfbCVq4i9Rm-6soVZQ, https://crunchbase.com/organization/rocky-mountain-cannabis, https://linkedin.com/company/rocky-mountain-cannabis, https://twitter.com/rmcdispensaries, https://rockymountaincannabis.com/dinosaur-online-menu","138 Anthony Dr, Anthony, NM 88021, USA"
da03422d-6329-4938-bd24-02d8f719ba96,Rmc Nm Inc,Rocky Mountain Cannabis,NM,1,0,Retailer,CCD-2022-0181-007,marketing@rockymountaincannabis.com,+19706264009,https://rockymountaincannabis.com,"https://twitter.com/rmcdispensaries, https://linkedin.com/company/rocky-mountain-cannabis, https://instagram.com/rmcdispensaries, https://facebook.com/rmcdispensaries, https://crunchbase.com/organization/rocky-mountain-cannabis, https://youtube.com/channel/UC93edAfbCVq4i9Rm-6soVZQ, https://rockymountaincannabis.com/dinosaur-online-menu","304 Wyatt Dr, Las Cruces, NM 88001, USA"
de739227-8fe9-43eb-b9c8-4b753faacfef,Rmc Nm Inc,Rocky Mountain Cannabis - Gallup,NM,1,0,Retailer,CCD-2022-0181-005,marketing@rockymountaincannabis.com,+15054882680,https://rockymountaincannabis.com/rmclocations/gallup,"https://twitter.com/rmcdispensaries, https://linkedin.com/company/rocky-mountain-cannabis, https://instagram.com/rmcdispensaries, https://crunchbase.com/organization/rocky-mountain-cannabis, https://youtube.com/channel/UC93edAfbCVq4i9Rm-6soVZQ, https://facebook.com/RMCDispensaries, https://twitter.com/rockycannabis, https://rockymountaincannabis.com/dinosaur-online-menu","1121 US-491, Gallup, NM 87301, USA"
e4c34374-dfef-48e0-938c-de07394e06aa,Crested Butte Rmc Inc,"Rocky Mountain Cannabis, Rocky Mountain Cannabis - Crested Butte",CO,1,0,Retailer,402R-00826,marketing@rockymountaincannabis.com,+19702515472,"https://rockymountaincannabis.com/rmclocations/crested-butte, https://dutchie.com/stores/rocky-mountain-cannabis-crested-butte/brands/rocky-mountain-cannabis","https://facebook.com/RMCDispensaries, https://instagram.com/rmcdispensaries, https://rockymountaincannabis.com/dinosaur-online-menu, https://yelp.com/biz/rocky-mountain-cannabis-crested-butte","322 Belleview Ave suite 101, Crested Butte, CO 81224, USA"
ec08bccb-5cea-4c8d-ab77-3b48c91210a6,Rmc Nm Inc,Rocky Mountain Cannabis - Santa Fe,NM,1,0,Retailer,CCD-2022-0181-002,help@rockymountaincannabis.com,+15053652681,https://rockymountaincannabis.com/rmclocations/santa-fe?pin=11,"https://twitter.com/rmcdispensaries, https://linkedin.com/company/rocky-mountain-cannabis, https://instagram.com/rmcdispensaries, https://crunchbase.com/organization/rocky-mountain-cannabis, https://youtube.com/channel/UC93edAfbCVq4i9Rm-6soVZQ, https://facebook.com/RMCDispensaries, https://rockymountaincannabis.com/dinosaur-online-menu","121 Sandoval St, Santa Fe, NM 87501, USA"
f77d60fe-1557-4260-9e55-ab747bca4cd0,Rmc Nm Inc,Rocky Mountain Cannabis - Taos,NM,6,0,"Product Manufacturer, Distributor, Transporter, Retailer",CCD-2022-0516-009,marketing@rockymountaincannabis.com,+15757796573,"https://rockymountaincannabis.com, https://rockymountaincannabis.com/rmclocations/taos","https://instagram.com/rmcdispensaries, https://facebook.com/RMCDispensaries, https://youtube.com/channel/UC93edAfbCVq4i9Rm-6soVZQ, https://crunchbase.com/organization/rocky-mountain-cannabis, https://facebook.com/rmcdispensaries, https://linkedin.com/company/rocky-mountain-cannabis, https://twitter.com/rmcdispensaries, https://youtube.com/channel/uc93edafbcvq4i9rm-6sovzq?view_as=subscriber, https://rockymountaincannabis.com/dinosaur-online-menu","101 Cam De La Placita, Taos, NM 87571, USA"
6048bb89-079b-4516-a37c-ee1ec0a46e6b,Mcd-se Venture 26 LLC,"The Mint Dispensary, The Mint Cannabis - Tempe Dispensary",AZ,2,0,"Cultivation, Product Manufacturer, Retailer, Distributor, Delivery, Transporter",0000162ESTOS80671885,"mcdseventure25@gmail.com, info@themintdispensary.com, compliance@brightroot.com",+14807496468,https://mintdeals.com/tempe-menu,"https://facebook.com/TheMintArizona, https://twitter.com/Mint_Cannabis, https://youtube.com/channel/UC3a8FNl7My50eiN8VgsCRLw, https://instagram.com/themintcannabis_arizona, https://linkedin.com/company/mintcannabis, https://mintdeals.com/phoenix-menu?dtche%5Bcategory%5D=apparel","5210 S Priest Dr, Tempe, AZ 85283, USA"
c1e278f0-d331-4abb-84ca-5854f161c809,Sacramento Commercial Services,"LEMONNADE SOUTH, Florin Wellness Center, Lemonade",CA,1,0,"Retailer, Delivery",C10-0000351-LIC,"florinwc@gmail.com, fwcdailyreport@gmail.com, paul@3hhg.com",+19167060563,"https://lemonnadesac.com, https://florinwellnesscenter.com","https://instagram.com/lemonnadesouthsac, https://youtube.com/watch?v=auUPRxDVNd4, https://twitter.com/itslemonnade, https://lemonnadesac.com/southsac/menu-south","1421 47th Ave, Sacramento, CA 95822, USA"
e03ed4f8-6c9c-4b28-a29c-c5b697597823,Mlh Explorations LLC,"Ethos Pennsylvania Wilkes Barre, Ethos Dispensary - Wilkes-Barre",PA,1,0,"Retailer, Delivery",PA-CR08D181028-326BEA,"socialmedia@ethoscannabis.com, hellowilkes-barre@ethoscannabis.com",+15708002385,https://ethoscannabis.com/dispensary-locations/pa/wilkes-barre,"https://facebook.com/ethos-dispensary-109251543899003, https://instagram.com/ethos_pa, https://linkedin.com/company/ethos-dispensary, https://youtube.com/channel/UCDmCYUcdf38NzOWfdDi_2Jg, https://yelp.com/biz/ethos-dispensary-wilkes-barre-wilkes-barre, https://pleasanthills.ethoscannabis.com/stores/ethos-pleasant-hills/products/flower","326 Bear Creek Blvd, Wilkes-Barre, PA 18702, USA"
e913f0e9-1896-4f44-97a5-c82f4c96adf3,"NS AJO Holdings, Inc.","Ethos Cannabis, Ethos Dispensary - Dorchester",MA,1,0,"Cultivation, Delivery, Product Manufacturer, Retailer",RMD-1546-DISP-g,dorchester@ethoscannabis.com,+17814513565,https://ethoscannabis.com/dispensary-locations/massachusetts/dorchester,"https://yelp.com/biz/ethos-dispensary-dorchester-dorchester, https://facebook.com/EthosCorporationUSA, https://instagram.com/ethos.usa, https://linkedin.com/company/ethos-dispensary, https://ethoscannabis.com/dispensary-locations/massachusetts/dorchester/medical-cannabis-menu, https://ethoscannabis.com/dispensary-locations/massachusetts/dorchester/adult-use-cannabis-menu","50 Clapp St, Dorchester, MA 02125, USA"
e5f2f881-ef16-486f-bcc5-b31dc00360c5,The Bohemian Cannabis Co,The Bohemian Cannabis Co - Port Moody,BC,1,0,Retailer,450406,rahmim@gmail.com,+16044207705,https://thebohemian.ca,"https://facebook.com/thebohemian.ca, https://instagram.com/thebohemian.ca, https://menu.thebohemian.ca/dispensary/cookies-ukiah","3034 St Johns St, Port Moody, BC V3H 2C5, Canada"
04e6ce74-febd-48e9-a6c6-e498efde7fdf,Trichome Health Corp,Buds Goods & Provisions Corp.,MA,2,0,"Cultivation, Distributor, Product Manufacturer",MC281738,"alex@budsgoods.com, amazin@trichomelife.com",+17745002387,https://budsgoods.com,"https://facebook.com/budsgoodsandprovisions, https://instagram.com/budsgoods, https://linkedin.com/company/budsgoods, https://budsgoods.com/product/flower-moonbow-3","475 Kenneth Welch Dr, Lakeville, MA 02347, USA"
4e2612e2-ed35-47b6-b15e-47fc28b5e325,Div Holdings LLC,Jardin,NV,2,0,Retailer,21220934547246154491,jardincrd@gmail.com,+17023316511,https://jardinlasvegas.com,"https://facebook.com/jardinvegas, https://instagram.com/jardin_lasvegas, https://twitter.com/Jardin_LasVegas, https://linkedin.com/company/jardin-lasvegas, https://youtube.com/channel/UCNvwcbsUjSi1Be64GJVH2yA, https://yelp.com/biz/jard%C3%ADn-premium-cannabis-dispensary-las-vegas-3, https://jardinlasvegas.com/store?dtche%5Bpath%5D=brands%2Flocals-only","Las Vegas, NV, USA"
afb12534-506d-4be2-99a4-1edad3ed8ec5,Lynn Organics LLC,"Ethos Cannabis, Ethos Dispensary - Lynn",MA,1,0,"Delivery, Retailer, Transporter",MR282618,"socialmedia@ethoscannabis.com, aidan423@gmail.com",+12678617350,https://ethoscannabis.com,"https://linkedin.com/company/ethos-dispensary/about, https://facebook.com/EthosCorporationUSA, https://yelp.com/biz/ethos-dispensary-lynn-lynn-3, https://youtube.com/channel/UCDmCYUcdf38NzOWfdDi_2Jg, https://instagram.com/ethos_pa","193 Oxford St, Lynn, MA 01901, USA"
10442a0b-50e1-4bae-bdc9-9298ff5d6a59,Coalinga Retail Partners LLC,"Coalinga Retail Partners LLC, Cookies - Coalinga",CA,1,0,"Retailer, Delivery",C10-0000842-LIC,"bcc-licensing@cacannabisfactory.com, stephanie@oceangrownextracts.com, support@cookies.co",+18054727085,https://cookies.co/stores/cookies_coalinga,"https://linkedin.com/company/cookiescalifornia, https://twitter.com/cookiesglobal, https://facebook.com/cookiesenterprises, https://instagram.com/CookiesEnterprisesco, https://yelp.com/biz/cookies-coalinga-coalinga-2","144 E Durian Ave, Coalinga, CA 93210, USA"
157dd7f2-373d-43ba-b6f0-76ad8cc11a92,Brown Square Assets LLC,"Cookies San Diego, Cookies - San Diego",CA,1,0,"Retailer, Delivery",C10-0000750-LIC,"brownsqassets@gmail.com, hello@cookiesinmissionvalley.com",+16193594016,https://cookies.co/store/cookies_mission_valley,"https://instagram.com/cookiesmissionvalley, https://twitter.com/cookies_mv, https://linkedin.com/company/cookiescalifornia, https://yelp.com/biz/cookies-san-diego, https://facebook.com/cookiesmissionvalley, https://tempe.cookies.co","7850 Mission Center Ct, San Diego, CA 92108, USA"
963216e1-1b11-4c50-8f8f-afa559655bc6,GREEN MAN COLORADO LLC,"TREES, Trees - Denver",CO,1,0,Retailer,402R-00373,,+13039554418,https://trees.menu/hampden,"https://facebook.com/treescoloradohampden, https://instagram.com/trees.dispensary.denverhampden, https://trees.menu/longmont/shop-recreational?dtche%5Bproduct%5D=con-dabs-labs-carts-sleep","7289 E Hampden Ave, Denver, CO 80224, USA"
32bbd63c-f54d-445a-bd1f-26c8e2474aa9,Jonesa LLC,"Cookies Modesto Dispensary, Cookies - Modesto",CA,1,0,"Retailer, Delivery",C10-0000638-LIC,"zaya32@sbcglobal.net, cookiessocials+19@verticalsagency.com, support@cookies.co",+12096539450,https://cookies.co/stores/cookies_modesto,"https://instagram.com/cookiesmodesto, https://facebook.com/CookiesModesto, https://twitter.com/cookies_modesto, https://yelp.com/biz/cookies-modesto-modesto, https://tempe.cookies.co, https://linkedin.com/company/cookiescalifornia","1944 W Orangeburg Ave, Modesto, CA 95350, USA"
37895b5a-2d53-445c-b5bf-de2178b0e7da,Life Changers Investments LLC,"Cookies, Cookies - Tempe, Cookies Tempe",AZ,2,0,"Cultivation, Product Manufacturer, Retailer, Distributor, Delivery, Transporter",0000156ESTDP70697204,"dealsalicia@gmail.com, tempe@nirvanacenter.com, cookies@nirvanacenter.com",+14803786917,https://cookies.co/store/cookies_tempe,"https://instagram.com/cookies.tempe, https://twitter.com/cookiestempe, https://tempe.cookies.co, https://facebook.com/CookiesEnterprises, https://linkedin.com/company/cookiescalifornia, https://youtube.com/channel/UCtUw4eGyDiwDObGFdPZQzhQ, https://yelp.com/biz/cookies-tempe","2715 S Hardy Dr, Tempe, AZ 85282, USA"
3c8d2ccd-c2a8-45f2-a16c-420b11188727,Jiva Sbd LLC,"JIVA SBD LLC, Cookies - San Bernardino",CA,1,0,"Retailer, Delivery",C10-0000742-LIC,"info.sanbernardino005@cookiesre.com, raj@jivalife.org, customerservice@cookiesretail.co.",+19094421335,https://cookiessanbern.com,"https://instagram.com/cookies_sanbern, https://facebook.com/cookiessanbernardino, https://cookiessanbern.com/product/shop-cannabis-san-bernadino_hash-and-flowers-sour-watermelon-gummy-10ct-100mg","494 W Orange Show Rd, San Bernardino, CA 92408, USA"
47c5a0f0-5a75-4580-9c9a-9c61f8c5cd16,Hayward Station LLC,"Cookies Hayward, Cookies - Hayward",CA,1,0,"Retailer, Delivery",C10-0000743-LIC,"alicia@haywardstation.com, roy.gaviria@cookieshayward.com",+15103627040,https://cookieshayward.com/location,"https://yelp.com/biz/cookies-hayward-dispensary-hayward, https://mobile.twitter.com/cookies_hayward, https://instagram.com/_cookieshayward_, https://instagram.com/cookieshayward, https://facebook.com/cookieshayward.510, https://linkedin.com/company/cookiescalifornia, https://cookieshayward.com/product/shop-cannabis-hayward_hash-and-flowers-pod-battery","1004 B St, Hayward, CA 94541, USA"
48cc0948-87f6-4288-91a3-e7a6eb2522a6,After Care Patient's Group,"The Shop WH and The Loft, Cookies Woodland Hills, Cookies - Woodland Hills",CA,1,0,"Retailer, Delivery",C10-0000604-LIC,"theloftlicensing@gmail.com, cookieswhlog@gmail.com",+18184362359,"https://cookies.co, https://cookieswoodlandhills.com","https://instagram.com/cookieswoodlandhills, https://linkedin.com/company/cookiescalifornia/about, https://yelp.com/biz/the-shop-wh-woodland-hills","5334 Alhama Dr, Woodland Hills, CA 91364, USA"
02f4ecc0-6a0a-48fa-b479-c68f6a2c9099,510 Retail & Events Inc,Cookies - Oakland,CA,1,0,"Retailer, Delivery",C10-0000605-LIC,"salwa411@gmail.com, adam@cookiesoakland.com, dorita@cookiesoakland.com",+15104098637,https://cookiesoakland.com/home,"https://instagram.com/cookies_oakland, https://facebook.com/profile.php?id=100054467214723, https://twitter.com/cookies_oakland, https://yelp.com/biz/cookies-oakland-oakland, https://www.cookiesoakland.com/order-online?dtche%5Bcategory%5D=vaporizers","1776 Broadway, Oakland, CA 94612, USA"
064b440d-a729-4210-b1b2-833ac2059d0e,SEVEN-ONE-NINE LLC,"COOKIES PUEBLO, Cookies - Pueblo",CO,1,0,Retailer,402R-00668,"cookies420pueblo@gmail.com, sevenoneninellc@gmail.com",+17195821949,https://cookies.co,"https://facebook.com/cookiespueblo, https://mobile.twitter.com/cookiespueblo, https://yelp.com/biz/cookies-pueblo-pueblo, https://tempe.cookies.co","3003 W Northern Ave, Pueblo, CO 81005, USA"
06707edf-bb1c-490d-bc22-ddd7bbe8d683,"Cookies Harrison, LLC","Cookies Harrison, Cookies - Harrison",NJ,1,0,Retailer,RE000240,"support@cookies.co., office@cookiesharrison.com",+19732665437,"https://cookies.co/stores/cookies_harrison, https://cookies.co","https://facebook.com/CookiesEnterprises, https://x.com/cookiesjersey, https://cookies.co/store/cookies_harrison, https://instagram.com/cookiesnew_jersey","331 Angelo Cifelli Dr, Harrison, NJ 07029, USA"
0950a040-3c08-4073-8957-c03a75e6341a,Cr/p Las Vegas LLC,"Cookies Las Vegas, Cookies - Flamingo",NV,1,0,Retailer,01359449685112111637,"info.lasvegas019@cookiesretail.co, fl023-r@cookiesretail.co, customerservice@cookiesretail.co",+17027100810,https://cookiesflamingo.com,"https://twitter.com/cookiesglobal, https://linkedin.com/company/cookiescalifornia, https://instagram.com/cookies_illinois","4240 W Flamingo Rd, Las Vegas, NV 89103, USA"
0a8ee4e3-bdc0-4ebb-867f-9ac18fb973d9,Hillco Asset Management LLC,"COOKIES, Cookies - Eugene",OR,1,0,"Retailer, Delivery",0501017143AEF5,cookieshighstreet@gmail.com,+15413936892,https://cookieseugene.co,"https://cookieseugene.co/our-brands, https://linkedin.com/company/cookiescalifornia, https://twitter.com/cookiesonhighst, https://facebook.com/CookiesEnterprises, https://youtube.com/channel/UCtUw4eGyDiwDObGFdPZQzhQ, https://instagram.com/CookiesEnterprisesco","1158 High St #103, Eugene, OR 97401, USA"
d8347f19-2462-4b7d-b01a-06356a5b1a90,Santa Ana Ventures Inc,"_, Cookies Santa Ana",CA,1,0,"Retailer, Delivery",C10-0000815-LIC,"cookiessa626@gmail.com, edvin818@gmail.com, santaanaventures2023@gmail.com",+18556266543,https://cookies.co,"https://facebook.com/Cookies-Santa-Ana-107647454857275, https://instagram.com/cookiessantaanaclothing, https://twitter.com/CookiesGlobal, https://instagram.com/cookiescbd.store, https://facebook.com/CookiesCBD, https://youtube.com/c/cookiesenterprises, https://linkedin.com/company/cookiescalifornia, https://tempe.cookies.co","1821 Newport Cir, Santa Ana, CA 92705, USA"
dc10e1a2-2956-48e7-b7ed-f75837c127ce,"MIMD Operating 1, LLC","Pure Life Medical, Cookies - Baltimore",MD,1,0,Retailer,DA-23-00007,"info@cookiesbmore.com., jaclyn@purelifebaltimore.com, info@cookiesbmore.com",+14437085683,https://baltimore.cookies.co,"https://instagram.com/cookiesbmore, https://twitter.com/CookiesBMore, https://facebook.com/cookiesbmore, https://tempe.cookies.co","35 E Cross St, Baltimore, MD 21230, USA"
dce1cfd4-b8b5-4441-a178-a7a2bf91648d,Healpura LLC,"Cookies Brentwood, Cookies - Brentwood",CA,1,0,"Retailer, Delivery",C10-0001026-LIC,"kyle@vantagegreenpartners.com, ca022-r@cookiesretail.co, customerservice@cookiesretail.co",+13108780677,https://cookiesbrentwood.com,"https://cookiesbrentwood.com/?dtche%5Bpath%5D=brands%2Fbreez, https://yelp.com/biz/cookies-brentwood-los-angeles, https://linkedin.com/company/cookiescalifornia, https://x.com/cookiesglobal","13030 San Vicente Blvd, Los Angeles, CA 90049, USA"
ef706b79-7a08-4dfe-a82e-76601785cfa1,Halsey Organic LTD,"COOKIES HALSEY, Cookies - Halsey",OR,1,0,"Retailer, Delivery",050102287075E7,cookiesonhalsey@gmail.com,+15037649863,https://cookies.co/stores/cookies_halsey,"https://facebook.com/cookiesenterprises, https://instagram.com/cookiesenterprises, https://twitter.com/cookiesglobal, https://youtube.com/channel/UCtUw4eGyDiwDObGFdPZQzhQ, https://tempe.cookies.co","16102 NE Halsey St, Portland, OR 97230, USA"
99f233d4-f32e-419d-88a2-3c6c63bce798,Therapeutic Healing Care Ii LLC,"Ethos, Ethos Dispensary - Lebanon",OH,1,0,Retailer,MMD.0700093,"socialmedia@ethoscannabis.com, hellolebanon@ethoscannabis.com",+15139702080,https://ethoscannabis.com/dispensary-locations/oh/lebanon,"https://facebook.com/ethos-dispensary-109251543899003, https://instagram.com/ethosdispensary, https://linkedin.com/company/ethos-dispensary, https://yelp.com/biz/ethos-dispensary-lebanon-lebanon, https://ethoscannabis.com/dispensary-locations/ohio/lebanon/medical-cannabis-menu, https://youtube.com/channel/UCDmCYUcdf38NzOWfdDi_2Jg","1525 Genntown Dr ste b5, Lebanon, OH 45036, USA"
a1caff01-1c82-48d4-b311-65291e66b329,Mlh Explorations LLC,"Ethos Pittsburgh South, Ethos Dispensary - Pittsburgh South at Pleasant Hills",PA,1,0,"Retailer, Delivery",PA-CR08D181028-560CLA,"socialmedia@ethoscannabis.com, hellopleasanthills@ethoscannabis.com",+14127906194,https://ethoscannabis.com/dispensary-locations/pa/pittsburgh-south,"https://facebook.com/ethos-dispensary-109251543899003, https://linkedin.com/company/ethos-dispensary, https://youtube.com/channel/UCDmCYUcdf38NzOWfdDi_2Jg, https://yelp.com/biz/ethos-dispensary-pittsburgh-south-at-pleasant-hills-pittsburgh, https://pleasanthills.ethoscannabis.com/stores/ethos-pleasant-hills/products/flower","560 Clairton Blvd, Pittsburgh, PA 15236, USA"
d5d0c2eb-9e08-4675-8855-fedde6ada239,Mint Dispensary Facilities II LLC,The Mint Cannabis,MA,1,0,"Delivery, Retailer, Transporter",MR282824,"permits@brightroot.com, info@themintdispensary.com",+16029313663,"https://mintdeals.com, https://themintcannabis.com","https://linkedin.com/company/mintcannabis, https://mintdeals.com/phoenix-menu?dtche%5Bcategory%5D=apparel","1035 South St, Pittsfield, MA 01201, USA"
2c416923-2415-4bef-a85d-dead4c742ea1,Etain LLC,"Etain, Etain - White Plains",NY,1,0,"Retailer, Delivery",MM0404D,info@etainhealth.com,+19144377898,https://etainhealth.com,"https://yelp.com/biz/etain-health-yonkers-yonkers, https://twitter.com/etainhealth, https://linkedin.com/company/etainhealth, https://facebook.com/etainhealth, https://instagram.com/etainhealth","75 Mamaroneck Ave, White Plains, NY 10601, USA"
44ef5edf-c72a-44df-a0e3-a8a9bed2f569,Etain LLC,Etain,NY,2,0,"Retailer, Delivery, Hemp Distributor/Delivery",MM0403D,info@etainhealth.com,+19144377898,"https://etainhealth.com, https://etainhealth.com/about","https://yelp.com/biz/etain-health-kingston-kingston-2, https://twitter.com/etainhealth, https://linkedin.com/company/etainhealth, https://facebook.com/etainhealth, https://instagram.com/etainhealth, https://etainhealth.com/dispensary/kingston","445 NY-28, Kingston, NY 12401, USA"
718f1c86-b8ed-47a6-8d0e-e26747e0333e,Etain,,NY,1,0,"Retailer, Delivery",MM0408D,info@etainhealth.com,+19144377898,https://etainhealth.com/dispensary/white-plains/recreational,"https://instagram.com/etainhealth, https://facebook.com/EtainHealth, https://twitter.com/EtainHealth, https://linkedin.com/company/etainhealth, https://yelp.com/biz/etain-health-new-york-4, https://etainhealth.com/dispensary/kingston","75 Mamaroneck Ave, White Plains, NY 10601, USA"
b44ed109-3bb4-4125-b16b-60d806522bec,Cr Santa Rosa LLC,"Flame Dispensary, Cookies - Santa Rosa",CA,1,0,"Retailer, Delivery",C10-0001103-LIC,"bj@cookiesre.com, support@cookies.co, shayawi@gmail.com",+19492750748,https://cookiesretail.co,"https://instagram.com/cookiesretail, https://linkedin.com/company/cookies-retail, https://x.com/cookiesglobal, https://facebook.com/CookiesEnterprises","1937 Santa Rosa Ave, Santa Rosa, CA 95407, USA"
b5bb5390-6da4-4bd0-b0e6-ad97dc5c0b2d,Cookies Gr,"Cookies GR, Cookies Grand Rapids",MI,1,0,Retailer,AU-R-000886,cookies@noxx.com,+16165576699,"https://cookies.co/stores/cookies_grandrapids, https://m.facebook.com/cookiesgrmi","https://instagram.com/cookiesgrmi, https://twitter.com/cookiesgrmi, https://facebook.com/CookiesEnterprises, https://tempe.cookies.co","330 Ann St NW, Grand Rapids, MI 49504, USA"
b78d4ef2-1968-46df-8072-de762e4bba27,1l Tree Lounge LLC,"One Log, Cookies, Cookies Tree Lounge",CA,1,0,"Retailer, Delivery",C10-0000190-LIC,,+17072472717,"https://oneloghouse.com, https://cookies.co","https://instagram.com/cookiestreelounge, https://tempe.cookies.co/","705 US-101 c4, Garberville, CA 95542, USA"
b8d847e1-a672-4671-9629-e7255c8492e3,5048 Blackstone Opco LLC,"Cookies Fresno, Cookies - Fresno",CA,1,0,"Retailer, Delivery",C10-0001105-LIC,customerservice@cookiesretail.co,+15592060529,https://cookiesfresno.co,"https://instagram.com/cookies.fresno, https://yelp.com/biz/cookies-fresno-fresno, https://linkedin.com/company/cookiescalifornia, https://x.com/cookiesglobal","5048 N Blackstone Ave, Fresno, CA 93710, USA"
4d343f43-72d6-4078-8096-2c5459c96468,Mlh Explorations LLC,"Ethos Pennsylvania Hazleton, Ethos Dispensary - Hazleton",PA,1,0,"Retailer, Delivery",PA-CR08D181028-113WOO,hellohazleton@ethoscannabis.com,+15709149211,https://ethoscannabis.com/dispensary-locations/pa/hazleton,"https://facebook.com/ethos-dispensary-109251543899003, https://instagram.com/ethos_pa, https://linkedin.com/company/ethos-dispensary, https://youtube.com/channel/UCDmCYUcdf38NzOWfdDi_2Jg, https://yelp.com/biz/ethos-dispensary-hazelton-hazleton, https://pleasanthills.ethoscannabis.com/stores/ethos-pleasant-hills/products/flower","113 Woodbine St #2, Hazleton, PA 18202, USA"
61c289bb-b603-44e9-8ae1-ca8f11686598,Mlh Explorations LLC,"Ethos Pennsylvania Philadelphia, Ethos Dispensary - Center City Philadelphia",PA,1,0,"Retailer, Delivery",PA-CR08D181028-807LOC,"socialmedia@ethoscannabis.com, hellolocust@ethoscannabis.com",+12678579396,https://ethoscannabis.com/dispensary-locations/pa/philadelphia,"https://facebook.com/Ethos-Dispensary-107542671140679, https://linkedin.com/company/ethos-dispensary, https://youtube.com/channel/UCDmCYUcdf38NzOWfdDi_2Jg, https://yelp.com/biz/ethos-dispensary-philadelphia-philadelphia","807 Locust St, Philadelphia, PA 19107, USA"
5befea65-60e0-425b-b46d-6c7397fdd03d,Three Sisters LLC,Wildflower,AK,2,0,"Hemp Retailer, Retailer, Delivery, Transporter",20-3R-0050,janiesestevens@gmail.com,+19076547489,https://wildflowerkodiak.com,"https://instagram.com/wildflower_farms_homer?ig_mid=07D64ED8-E3E9-413F-B548-BEAC4C45BCD9&ig_rid=72303883-3127-4e81-a7d8-de54f0c187a4, https://wildflowerkodiak.com/online-shop","158 Alimaq Dr, Kodiak, AK 99615, USA"
698e3495-0a15-4b68-b421-499c468d5c58,Dns Enterprises LLC,Skunked,CO,1,0,Retailer,402R-00969,desna@skunkedmj.com,+17209014420,https://skunkedmj.com,"https://facebook.com/skunkedthornton, https://yelp.com/biz/skunked-retail-marijuana-thornton-2, https://skunkedmj.com/skunked-online-menu","2683 E 120th Ave unit b1, Thornton, CO 80233, USA"
5f07434d-74b8-4d2c-b1b0-74493791eb89,Curio Manufacturing LLC,Curio Manufacturing Llc,MD,1,0,"Product Manufacturer, Distributor",PA-23-00012,"brad.friedlander@curiowellness.com, joseph.martin@curiowellness.com",+14434848600,"https://curiowellness.com, https://youtube.com/channel/UCeT6Sut8Wsi4Xr_o9uq0edQ","https://facebook.com/curiowellnessbrand, https://twitter.com/curiowellness, https://linkedin.com/company/curio-wellness, https://instagram.com/curiowellnessbrand, https://curiowellness.com/merch/, https://curiowellness.com/where-to-buy/","215 Washington Ave suite 600, Towson, MD 21204, USA"
caa09412-5941-4cd7-a1ce-96ebaa411630,Elixir Holdings Llc,"Elixir Holdings LLC, Elixir Holdings Llc",OK,1,0,"Retailer, Transporter",DAAA-Z71N-8RGQ,breeillingworth@gmail.com,+19186156628,https://elixirdispensary.com,"https://instagram.com/elixirdispensary, https://twitter.com/ElixirTulsaOK, https://yelp.com/biz/elixir-dispensary-tulsa, https://elixirdispensary.com/menu?dtche%5Bproduct%5D=white-runtz-smalls-2-grassfire-grow-co","8035 S Mingo Rd, Tulsa, OK 74133, USA"
bea6ef18-b710-4efc-979d-d2c878bbf4ee,"TYCA Green, Inc.",Society Cannabis Co.,MA,1,0,"Distributor, Product Manufacturer",MP281555,caroline.h.pierce@gmail.com,+19783684135,https://societycannabisco.com,"https://facebook.com/societycannco, https://instagram.com/societycannabisco?hl=en, https://twitter.com/SocietyLetsRoll, https://linkedin.com/company/society-cannabis-co?trk=public_profile_topcard-current-company, https://societycannabisco.com/product/unicorn-poop-pre-roll-1g-harbor-house-collective","470 Main St, Clinton, MA 01510, USA"
